  500   15000
  137      39      15
  137      41       3
  137      71      21
  137      79      24
  137     100      17
  137     120       9
  137     134       2
  137     141      14
  137     144       2
  137     166       1
  137     179       7
  137     183      17
  137     200      23
  137     202      12
  137     215       2
  137     216       5
  137     230      13
  137     236      10
  137     242       1
  137     246      16
  137     303      22
  137     307      25
  137     331       3
  137     332      21
  137     333      23
  137     343      24
  137     344      11
  137     396      10
  137     404      11
  137     439      21
  137     444       2
  137     466      13
  137     480       3
  138       9      15
  138      48       3
  138      69      25
  138     117       6
  138     134      18
  138     137      14
  138     144      25
  138     150      25
  138     157      22
  138     207      19
  138     229      24
  138     291      10
  138     324      17
  138     333       7
  138     338      22
  138     360      24
  138     370       9
  138     372      21
  138     398      18
  138     411       6
  138     433      19
  138     456      24
  138     499       7
  139       6       8
  139      12       5
  139      28      11
  139      33       8
  139      58       9
  139      68      14
  139     115      12
  139     119       8
  139     144      23
  139     148       4
  139     151      16
  139     170       4
  139     176       3
  139     189      15
  139     216       8
  139     229       1
  139     238       7
  139     245      17
  139     262      17
  139     278       6
  139     280       5
  139     313      19
  139     319       9
  139     332       7
  139     334       3
  139     335       2
  139     336      20
  139     384       6
  139     389      13
  139     409       2
  139     436       7
  139     476       6
  139     495       3
  140       2      15
  140       3      18
  140       4      11
  140       9      17
  140      19      20
  140      35       5
  140      56      12
  140      64      13
  140      71      16
  140      72      22
  140      78       5
  140      98      16
  140     124       4
  140     134       7
  140     143       3
  140     160      17
  140     199      21
  140     200      18
  140     206       3
  140     213      25
  140     216      15
  140     239       3
  140     249      17
  140     284       6
  140     288       2
  140     346       9
  140     365      16
  140     398      18
  140     401      21
  140     405       2
  140     415      25
  140     462       7
  140     466       4
  141       2       4
  141      10      22
  141      15      10
  141      30       3
  141     112      16
  141     123       9
  141     144      11
  141     149      13
  141     156      17
  141     179       1
  141     185      24
  141     236       7
  141     256       2
  141     271      16
  141     322       3
  141     328       1
  141     344      19
  141     346      22
  141     358       4
  141     364       1
  141     390       1
  141     470      21
  141     489       7
  141     497      18
  142      14       3
  142      24      24
  142      55       8
  142      85       4
  142      99      23
  142     121       1
  142     127      13
  142     144       1
  142     159      12
  142     163      13
  142     220      11
  142     253      19
  142     258       1
  142     261      12
  142     268       3
  142     289       5
  142     313       6
  142     322      19
  142     334      22
  142     337      10
  142     349      19
  142     359      15
  142     472      19
  142     479      15
  142     483      15
  143      14       4
  143      29      14
  143      42      12
  143      47      21
  143      59       6
  143      70      21
  143      75      22
  143     100      19
  143     117      11
  143     137      17
  143     157      18
  143     161      18
  143     170       9
  143     244       3
  143     248      23
  143     254       8
  143     282      11
  143     286      25
  143     331      19
  143     347      24
  143     357      24
  143     405      16
  143     408      22
  143     419       7
  143     465       5
  143     499       3
  144      25      12
  144      33      18
  144      35      11
  144      91      22
  144      95      19
  144      99       6
  144     116      19
  144     135      25
  144     155      20
  144     161      18
  144     167      24
  144     172      25
  144     194      10
  144     219       3
  144     235      10
  144     277       2
  144     301      17
  144     316      21
  144     320       3
  144     321       2
  144     323       5
  144     354      17
  144     368       9
  144     374       7
  144     397      23
  144     406      14
  144     424      17
  144     430       7
  144     475      23
  145      32      13
  145      62      19
  145     100      22
  145     103       5
  145     110      12
  145     113      17
  145     139      20
  145     152      16
  145     190      16
  145     248      20
  145     263      20
  145     297       1
  145     300       7
  145     310      13
  145     328      22
  145     341       1
  145     350       2
  145     363      19
  145     365      18
  145     393       4
  145     467       9
  145     481      16
  145     493       8
  145     494      21
  145     496       9
  146      18      13
  146      19      21
  146      55      21
  146      71      10
  146     113      14
  146     140      15
  146     144      14
  146     170      13
  146     184      23
  146     188      18
  146     236      22
  146     239       9
  146     259       8
  146     267      19
  146     281      20
  146     311       8
  146     399       4
  146     407       1
  146     425       6
  146     436      10
  146     450       2
  146     470      17
  146     487      11
  147      21      11
  147      59      16
  147      71       1
  147      82      15
  147     115       6
  147     127      12
  147     134      19
  147     141      16
  147     143      10
  147     191       5
  147     215      15
  147     231       7
  147     233      21
  147     250      15
  147     260       8
  147     264       6
  147     277      17
  147     282       8
  147     293      12
  147     332      17
  147     384      17
  147     405       8
  147     425      16
  147     441      16
  147     478       8
  148       2      10
  148       7      23
  148       8       7
  148      47       6
  148      55      11
  148      62       7
  148      73      13
  148     124      17
  148     128      10
  148     137      13
  148     143       3
  148     151       7
  148     160      11
  148     170       7
  148     194       3
  148     241      17
  148     255      15
  148     278      12
  148     280       4
  148     289      20
  148     311       4
  148     316      19
  148     317       4
  148     323       6
  148     339      10
  148     356       7
  148     365      20
  148     378      11
  148     399      20
  148     427      11
  148     485       4
  148     487      10
  149       2       2
  149      10       8
  149      23      15
  149      27      16
  149      41      24
  149      53      18
  149      71      20
  149      79       4
  149      91      10
  149     113      24
  149     114      20
  149     146      19
  149     157      23
  149     169      15
  149     172       3
  149     178       8
  149     184      15
  149     208      10
  149     235      11
  149     318      25
  149     339       3
  149     344      16
  149     348      21
  149     351       6
  149     360       9
  149     376      14
  149     384      15
  149     405       7
  149     413      21
  149     424      13
  149     442      12
  149     455      16
  149     463      11
  149     467       3
  149     468      13
  149     476       5
  150      19      18
  150      60      11
  150      65      13
  150      85       4
  150     112       1
  150     129      17
  150     130      11
  150     156      18
  150     163      20
  150     208       7
  150     219      18
  150     238      19
  150     286       3
  150     290       7
  150     299       2
  150     304      12
  150     307       1
  150     308       1
  150     332       5
  150     346      15
  150     411       6
  150     412       3
  150     461      17
  150     474      23
  150     491      20
  151      11      23
  151      25      19
  151      29       3
  151      36      17
  151      67      11
  151      83      22
  151      94      16
  151     107       7
  151     112      18
  151     135      25
  151     142      16
  151     150      21
  151     161       6
  151     178      10
  151     179      22
  151     181       3
  151     190       6
  151     193      11
  151     194      21
  151     250      13
  151     276       2
  151     283      14
  151     315      10
  151     366      21
  151     370       8
  151     392       6
  151     395      18
  151     418      10
  151     421      14
  151     445      25
  151     458      15
  151     461      16
  151     491       7
  152      22      18
  152      47       9
  152      58      21
  152     108       2
  152     116      11
  152     118      25
  152     136      24
  152     143      25
  152     168      13
  152     169      25
  152     176      17
  152     198      14
  152     227       5
  152     232       3
  152     251      14
  152     270      10
  152     281       5
  152     284      19
  152     297       1
  152     305       5
  152     312      10
  152     343       6
  152     355      23
  152     397       1
  152     446      20
  152     459      10
  152     473      14
  152     477      10
  152     486      14
  153       5      10
  153      69       1
  153     147      18
  153     148      21
  153     164      14
  153     175       8
  153     192      22
  153     199       4
  153     311       6
  153     312      13
  153     340       8
  153     359      20
  153     363       8
  153     411      12
  153     417       1
  153     432       1
  153     436      12
  153     439       8
  153     445      24
  153     451       8
  154      36      19
  154      47      23
  154      65       9
  154      71      12
  154      74      11
  154     101       7
  154     103      14
  154     117      22
  154     118      16
  154     123      11
  154     149      16
  154     152       3
  154     174       8
  154     178       6
  154     201       9
  154     211       1
  154     214      10
  154     247      12
  154     254      22
  154     267       6
  154     288       8
  154     312      21
  154     343       8
  154     355      24
  154     367      15
  154     403      13
  154     407      12
  154     427      25
  154     435      20
  154     439      14
  154     456      25
  154     463      23
  155       9       1
  155      16      21
  155      35       1
  155      49      13
  155      70      17
  155      76       6
  155      77      20
  155      93      17
  155      94       9
  155      98      18
  155     146       8
  155     162      24
  155     169       8
  155     192       5
  155     204      21
  155     207       8
  155     234       8
  155     245      18
  155     249      24
  155     276      23
  155     290       5
  155     294       9
  155     308       2
  155     317      21
  155     339      17
  155     352       5
  155     361       4
  155     363      23
  155     379      18
  155     412      17
  155     449       7
  156       7      24
  156      13      14
  156      40       7
  156      43      12
  156      49       6
  156      63       6
  156      80      25
  156     104       3
  156     116       4
  156     121       2
  156     159      25
  156     172       3
  156     180       6
  156     196      22
  156     208       9
  156     228       1
  156     232      23
  156     242      12
  156     302      15
  156     306       7
  156     343       8
  156     414      18
  156     436      16
  156     442      14
  156     448       6
  156     463      18
  156     472      25
  157      13       7
  157      23      12
  157      88      12
  157      99      11
  157     102       7
  157     111      14
  157     143      14
  157     144      10
  157     226       4
  157     228       9
  157     263       9
  157     282       8
  157     289       5
  157     352      10
  157     358      23
  157     367      11
  157     381       4
  157     387      14
  157     388       7
  157     398      14
  157     429      22
  157     455      25
  157     474       6
  157     480      11
  157     484      22
  157     494      23
  157     500       1
  158      60      19
  158      64      21
  158      93      18
  158     108      20
  158     152       4
  158     164       8
  158     169       8
  158     187       2
  158     240      18
  158     262      18
  158     294       7
  158     305       4
  158     346      24
  158     363       3
  158     364       7
  158     372      14
  158     380      17
  158     383       5
  158     395       2
  158     401      18
  158     435       7
  158     448      12
  158     465       4
  158     472      17
  158     480      20
  159       4      21
  159      19       9
  159      40       8
  159      69      19
  159     109      19
  159     123       8
  159     131       7
  159     141       6
  159     142       1
  159     224       3
  159     294      24
  159     320       1
  159     323      19
  159     336      19
  159     418      21
  159     446       6
  159     452      23
  159     461      10
  159     487       1
  160       5      18
  160      48       1
  160      67       2
  160      72       8
  160      75       1
  160      93       3
  160      97      17
  160      99      22
  160     100      22
  160     119       6
  160     173      10
  160     200      22
  160     227       2
  160     241      18
  160     251      22
  160     261       6
  160     283      18
  160     305      23
  160     311      17
  160     316      13
  160     324      12
  160     329       8
  160     332       4
  160     349       3
  160     357      21
  160     359      16
  160     390      17
  160     394      13
  160     395      21
  160     399      17
  160     411      13
  160     422       7
  160     423      16
  160     430      20
  160     455       9
  161       9      25
  161      26       7
  161      40      13
  161      46      13
  161      69       1
  161     118      16
  161     135      13
  161     143       5
  161     179      22
  161     181       2
  161     214      16
  161     227      22
  161     228      22
  161     229      14
  161     246       2
  161     250      20
  161     260       5
  161     276      24
  161     335       8
  161     366      22
  161     391       2
  161     412      14
  161     415       4
  161     416      22
  161     432       1
  161     450       4
  161     459      22
  161     460      20
  161     461      18
  161     477      24
  161     479      24
  161     483      17
  161     493      12
  161     495       6
  162       2       3
  162      60      23
  162      64      12
  162      70       6
  162      79      25
  162      93      17
  162      96      13
  162     118      19
  162     139      18
  162     143       5
  162     168      11
  162     171       4
  162     174       4
  162     182       2
  162     213       6
  162     217      24
  162     244      12
  162     246       8
  162     250      21
  162     261       7
  162     272      14
  162     289      22
  162     290       9
  162     302       2
  162     303       2
  162     310      11
  162     349       6
  162     365      13
  162     378       1
  162     392       5
  162     424       3
  162     430      14
  162     489      25
  163      11      18
  163      15       3
  163      27      12
  163      39      12
  163      66       3
  163      81      18
  163      97      16
  163     104      22
  163     107       1
  163     120      10
  163     129       8
  163     142      18
  163     158      20
  163     167       2
  163     190      17
  163     191      21
  163     193      22
  163     216      22
  163     228      14
  163     242       6
  163     259      19
  163     263      24
  163     294      15
  163     317       6
  163     318       4
  163     326       7
  163     327      23
  163     363      14
  163     371       7
  163     376      13
  163     378       2
  163     393      20
  163     439       2
  163     447       1
  163     477       9
  163     478       5
  163     482      25
  164      33      15
  164      37       2
  164      50      25
  164      60       4
  164     139      25
  164     146      13
  164     160       5
  164     161      16
  164     171       9
  164     190      14
  164     218      17
  164     248      20
  164     252       4
  164     258      23
  164     267      22
  164     286      12
  164     298      17
  164     321      25
  164     340      10
  164     345      13
  164     363      22
  164     374      20
  164     379      18
  164     422       6
  164     425       6
  164     445      17
  164     451       2
  164     457      20
  164     458       3
  165       7      15
  165      18      18
  165      26      12
  165      37      22
  165      52      11
  165     102       5
  165     107       9
  165     117       1
  165     131       2
  165     138      19
  165     181       7
  165     184      23
  165     203      12
  165     212       8
  165     241      14
  165     249       3
  165     250      19
  165     252      14
  165     280      19
  165     290      16
  165     294       5
  165     329      24
  165     385       8
  165     386      25
  165     402      11
  165     404      18
  165     413      12
  165     423      12
  166      16       3
  166      21      22
  166      38      24
  166      50      22
  166      81       1
  166     112      25
  166     135       3
  166     140      17
  166     144      17
  166     159      16
  166     178      13
  166     201       1
  166     207      19
  166     209      24
  166     212       9
  166     276      18
  166     277      23
  166     290      21
  166     300      22
  166     313      21
  166     320      19
  166     346      17
  166     356       1
  166     360       4
  166     361       3
  166     384       7
  166     427       8
  166     481      14
  166     488      16
  167       8      11
  167      38       1
  167      40      25
  167      42      24
  167      52      14
  167      59      17
  167      68       1
  167      84       8
  167      91       6
  167      96       7
  167     116      14
  167     138       3
  167     142      23
  167     151       3
  167     175      11
  167     176       3
  167     196      16
  167     250       3
  167     256      11
  167     270       3
  167     296      22
  167     305      13
  167     333       5
  167     339      18
  167     357      14
  167     359      15
  167     361      24
  167     382      11
  167     385      21
  167     388       6
  167     418       2
  167     445       5
  167     470       9
  167     493      16
  167     496      23
  167     499      18
  168      53       1
  168      56      22
  168      92       3
  168      94       8
  168     130      20
  168     131       3
  168     153       7
  168     194       5
  168     200      23
  168     202       5
  168     209       8
  168     222      12
  168     238      16
  168     241      25
  168     266       4
  168     368       3
  168     382       6
  168     400      17
  168     443       6
  168     449      18
  168     464      18
  168     488      24
  169      10      12
  169      12      13
  169      28      14
  169      67       5
  169      84      24
  169     100       2
  169     113      25
  169     139      24
  169     148      15
  169     165      20
  169     168      17
  169     198      21
  169     271      12
  169     308      25
  169     316      12
  169     341      20
  169     368       9
  169     377      19
  169     387      25
  169     406      17
  169     410      17
  169     416      25
  169     424      25
  169     430      10
  169     441      21
  169     446       1
  169     459      18
  169     474      21
  169     481      12
  170       3      16
  170       9       3
  170      12       4
  170      14      22
  170      31       7
  170      33       2
  170      66       2
  170      92      11
  170     127      20
  170     177      12
  170     204       6
  170     214      11
  170     230       5
  170     231      20
  170     233      17
  170     236      17
  170     242      17
  170     320      16
  170     321       2
  170     324      16
  170     329      22
  170     332       8
  170     343      22
  170     347      24
  170     368      23
  170     378      14
  170     397      24
  170     419      16
  170     421      25
  170     441      12
  170     449      24
  170     479       4
  170     488      22
  170     491      21
  171       2       8
  171      26       2
  171      40       1
  171      54      12
  171      74       6
  171     101      25
  171     135      10
  171     157       4
  171     185       6
  171     192      22
  171     199      24
  171     218      10
  171     272       2
  171     316      20
  171     326       2
  171     344      22
  171     346       8
  171     371       2
  171     378      22
  171     407      15
  171     433      22
  171     500      17
  172       2      13
  172      14      17
  172      75      17
  172      92       2
  172     100       6
  172     119      19
  172     134       4
  172     135       1
  172     184      23
  172     198       9
  172     224      14
  172     228      24
  172     230       5
  172     267      14
  172     287      15
  172     293       8
  172     294      20
  172     319      12
  172     320      15
  172     382      13
  172     404      16
  172     406       5
  172     412       1
  172     413       6
  172     434       1
  172     451      10
  172     462       7
  172     481      12
  172     484       5
  172     497      19
  173      35      24
  173      45      11
  173      52       4
  173      55      23
  173      59      15
  173      65      16
  173      69      24
  173     113      20
  173     128      25
  173     135      12
  173     174      19
  173     181      21
  173     183      20
  173     196      18
  173     198      16
  173     219       1
  173     232      22
  173     233      15
  173     258      14
  173     259       6
  173     266       3
  173     291      18
  173     300      14
  173     340      11
  173     354      10
  173     378       4
  173     419      12
  173     423      22
  173     432      15
  173     439      23
  173     465       5
  173     468      21
  173     497       9
  173     498      21
  174       6       6
  174      18       9
  174      25       7
  174      27      21
  174      46      15
  174      76      25
  174      82       8
  174     101      15
  174     142      13
  174     193       6
  174     195       6
  174     206       9
  174     208      12
  174     209      14
  174     219      17
  174     239      18
  174     251       1
  174     287       5
  174     306      11
  174     311      15
  174     313      20
  174     341       9
  174     349       1
  174     351      10
  174     361       1
  174     366      24
  174     371       4
  174     377       6
  174     385      12
  174     391      22
  174     446       9
  174     456       6
  174     478      22
  174     486      10
  175       5      10
  175       7      14
  175      24       1
  175      44      23
  175      51      16
  175      56       6
  175      86       6
  175      94      10
  175     103       1
  175     117      12
  175     121      11
  175     126       4
  175     138       9
  175     143      18
  175     183      16
  175     184      18
  175     199       2
  175     206       8
  175     230      25
  175     232       9
  175     282       1
  175     291      16
  175     295      12
  175     328      22
  175     351      23
  175     352       4
  175     360       5
  175     389      21
  175     397       8
  175     434       6
  175     438       7
  175     455      14
  175     469      24
  175     479      19
  176       4       4
  176      17      25
  176      20      13
  176      60       8
  176      79       1
  176      81       1
  176      87       3
  176      96       8
  176     110      22
  176     111      25
  176     122      17
  176     137       1
  176     158      25
  176     173      20
  176     185      25
  176     207       7
  176     223      24
  176     242      23
  176     245      14
  176     297      25
  176     304      22
  176     310      14
  176     328      14
  176     341       9
  176     342      14
  176     348      17
  176     351      18
  176     364       2
  176     373      23
  176     394      23
  176     429      25
  176     440      13
  176     449       7
  176     462      13
  176     474      15
  176     485       3
  176     491      17
  177      11      21
  177      16      14
  177      17      16
  177      27      13
  177      52      23
  177      87      17
  177      88      14
  177     104       8
  177     107       3
  177     120      24
  177     122      14
  177     137       4
  177     159       3
  177     166       2
  177     170      14
  177     172       7
  177     200      17
  177     218      11
  177     246      23
  177     259       1
  177     270      15
  177     277      24
  177     297      12
  177     312      23
  177     334      20
  177     341      19
  177     425      11
  177     456      18
  177     479      14
  177     488      24
  177     492      20
  177     494      14
  177     500       5
  178      15      20
  178      46      25
  178      75       2
  178      89      14
  178      91      24
  178     113      24
  178     121       3
  178     132      16
  178     136       2
  178     161       3
  178     194      20
  178     225       3
  178     240      12
  178     246       6
  178     257       9
  178     264      12
  178     277      24
  178     279      18
  178     302       8
  178     311       5
  178     326      15
  178     331      15
  178     398      24
  178     399       3
  178     435      13
  178     438       7
  178     468      25
  178     470      12
  178     487       5
  178     493      16
  178     494       8
  179      15      19
  179      58      16
  179      66       9
  179      74      13
  179     100       3
  179     106      23
  179     120       3
  179     127      11
  179     139      12
  179     160      23
  179     182       7
  179     186      18
  179     189       5
  179     214      22
  179     226      13
  179     233      25
  179     248      14
  179     286      14
  179     310      12
  179     313      12
  179     320       9
  179     325      13
  179     370      12
  179     373       9
  179     395       8
  179     398      24
  179     428       5
  179     432       5
  179     438      22
  179     441       3
  179     499       8
  180      20      11
  180      26       5
  180      36      18
  180      80      22
  180     103      15
  180     109       7
  180     110       2
  180     115      10
  180     126       8
  180     147       7
  180     159      21
  180     193      14
  180     194       3
  180     195       4
  180     203      17
  180     210      12
  180     215       3
  180     228      16
  180     275      25
  180     285       8
  180     286      24
  180     302      21
  180     330      14
  180     341      15
  180     345      13
  180     352       7
  180     354      21
  180     357      17
  180     379      11
  180     400      15
  180     437      16
  180     447       4
  180     462      12
  180     467      17
  180     479       8
  180     480      17
  180     483      24
  180     497       7
  181      16      20
  181      17      20
  181      19      25
  181      21       4
  181      27      17
  181      55      20
  181     113      14
  181     127       7
  181     145       8
  181     160      16
  181     189      17
  181     194      17
  181     208      24
  181     213       3
  181     218      22
  181     230      23
  181     268       2
  181     279       2
  181     288       8
  181     292       2
  181     313       2
  181     321      18
  181     331      20
  181     358      14
  181     367      24
  181     374      10
  181     393       2
  181     395      24
  181     424       2
  181     465       6
  181     467       6
  181     481       8
  181     482      13
  181     485      18
  181     496      19
  182      41      24
  182      49       8
  182      61      15
  182      79       5
  182     118      23
  182     140      20
  182     150      19
  182     168      14
  182     198      22
  182     203      23
  182     223      12
  182     226       9
  182     227       9
  182     237      22
  182     238      18
  182     260       3
  182     261      19
  182     269      13
  182     317       1
  182     325      12
  182     333      20
  182     338       1
  182     356      12
  182     361      12
  182     365       4
  182     371      20
  182     373       3
  182     383       5
  182     384      22
  182     396       1
  182     410      25
  182     420       8
  182     422       2
  182     428      19
  182     429      17
  182     432      14
  182     437      13
  182     464       7
  182     482      24
  182     495      21
  182     499      12
  183       8       8
  183      16      23
  183      46      19
  183      55      25
  183      59      21
  183     117      17
  183     158       2
  183     187       2
  183     192       1
  183     207      10
  183     224      25
  183     260      24
  183     261      17
  183     281      11
  183     293      21
  183     324       5
  183     333       5
  183     345      14
  183     389      17
  183     393      13
  183     395      24
  183     408      24
  183     416      13
  183     432      21
  183     443      24
  183     445      18
  183     459      15
  183     483       9
  183     492       7
  184      15       6
  184      43       9
  184      51      19
  184      78      17
  184      86      16
  184      93       9
  184      97      17
  184     125       8
  184     128      17
  184     154      17
  184     211      18
  184     216      21
  184     259      17
  184     275       4
  184     285       8
  184     295       7
  184     335       1
  184     339      17
  184     357      22
  184     365      15
  184     370      16
  184     371       9
  184     379      21
  184     383      18
  184     394      14
  184     402      24
  184     407      11
  184     430       5
  184     444       9
  184     453      15
  184     467      15
  185       3      17
  185      12      10
  185      47      15
  185      55      14
  185      72       1
  185     102      14
  185     113      21
  185     114      24
  185     116       5
  185     132       9
  185     173       2
  185     192       6
  185     199      22
  185     229       6
  185     235      12
  185     253      20
  185     263       8
  185     310      12
  185     316      10
  185     318      17
  185     323       7
  185     386       6
  185     393       4
  185     401      16
  185     422       3
  185     426      12
  185     435       1
  185     438      17
  185     446      21
  185     467      15
  185     469      24
  185     477      19
  185     492      11
  186       9      11
  186      21       4
  186      55      24
  186      62       3
  186      65      17
  186      74      10
  186      89      12
  186     110       1
  186     113      11
  186     133      18
  186     153       1
  186     194       1
  186     198      11
  186     211      16
  186     243      23
  186     245      23
  186     252       9
  186     269       5
  186     282      10
  186     288       8
  186     320      17
  186     333      12
  186     339       5
  186     344       7
  186     355       5
  186     401      13
  186     403       6
  186     422      20
  186     436      14
  186     448      15
  186     469       4
  186     481      11
  186     494      18
  186     495      18
  187      10       9
  187      19      12
  187      39       2
  187      48       5
  187      93       7
  187     102      24
  187     119      18
  187     139       7
  187     156      10
  187     169       1
  187     178      22
  187     188       1
  187     194      12
  187     231       3
  187     247      14
  187     255       8
  187     325       9
  187     332      20
  187     356       8
  187     399      19
  187     402      12
  187     422       9
  187     437      13
  187     469      19
  187     494      23
  188      15      12
  188      42      14
  188      55       3
  188      60       4
  188      69      15
  188      75      24
  188     125      18
  188     138      15
  188     164      19
  188     182      10
  188     187      15
  188     195      25
  188     209       4
  188     211      23
  188     236       9
  188     267       2
  188     268       1
  188     292      25
  188     361       1
  188     371       9
  188     382      15
  188     391       9
  188     406       5
  188     417       5
  188     439       2
  188     491      22
  189       5      22
  189      11      25
  189      17      10
  189      26      23
  189      65      21
  189      76      23
  189      88      17
  189     112       4
  189     123      16
  189     127      24
  189     130       4
  189     169       4
  189     176       8
  189     179       8
  189     200      15
  189     202       4
  189     218       4
  189     222      19
  189     256       1
  189     257      11
  189     261       4
  189     280      18
  189     353      18
  189     380       4
  189     381      14
  189     400      20
  189     413      18
  189     438       3
  189     457      22
  189     485      23
  190       3       7
  190       5      25
  190      40       6
  190      46       5
  190      81       9
  190      85       4
  190      92      16
  190     106       9
  190     109       8
  190     121       7
  190     152       1
  190     157      14
  190     159      20
  190     182       7
  190     183      18
  190     194       1
  190     222      23
  190     234       5
  190     244      10
  190     257       4
  190     304      14
  190     324      17
  190     327      24
  190     340       5
  190     369      10
  190     386       8
  190     404       6
  190     429       6
  190     435      13
  190     436       6
  190     495       2
  191      42      12
  191      49       3
  191      59      18
  191      67      21
  191      99      16
  191     106       4
  191     109      17
  191     110      10
  191     126      24
  191     151       9
  191     160      25
  191     170      23
  191     186      18
  191     202       7
  191     230      15
  191     247       2
  191     260      18
  191     264      25
  191     265      19
  191     276       2
  191     278      19
  191     296      12
  191     307       7
  191     316      24
  191     327      17
  191     335      17
  191     352      22
  191     354      23
  191     362       9
  191     417       8
  191     444      16
  191     449      25
  191     461      13
  192      13      14
  192      18      15
  192      50      10
  192      70      16
  192      96      17
  192     106       6
  192     110       7
  192     111       5
  192     131      14
  192     147      20
  192     155      10
  192     169      16
  192     171      18
  192     172       2
  192     174      18
  192     204      18
  192     206       9
  192     208       5
  192     227       2
  192     245       3
  192     252      14
  192     254      11
  192     255      18
  192     298       7
  192     316      13
  192     361       7
  192     373      25
  192     412      22
  192     464      16
  192     468       4
  192     486      17
  192     495      21
  192     500      12
  193      28       5
  193      36       1
  193      39       9
  193      67      12
  193     100      15
  193     114       8
  193     133      22
  193     177       4
  193     178       8
  193     192       8
  193     219      23
  193     220       1
  193     230       3
  193     239      21
  193     247       9
  193     259      12
  193     268      20
  193     278      22
  193     280      18
  193     286       3
  193     323      22
  193     339       7
  193     348      16
  193     359      15
  193     405      18
  193     413       9
  193     425      11
  193     439       9
  193     443      15
  193     451      14
  193     479      14
  194      21      25
  194      26      16
  194      29       9
  194      92       5
  194     122      16
  194     172       1
  194     176       4
  194     193       8
  194     219      24
  194     221       4
  194     233      10
  194     252       4
  194     279      25
  194     333      24
  194     380       4
  194     442       2
  194     450      15
  194     451       1
  194     467       6
  194     469       3
  194     497      14
  195      19       3
  195      52      16
  195      67      22
  195     130       4
  195     133      10
  195     155       1
  195     162      16
  195     174      19
  195     175      11
  195     184      16
  195     189      10
  195     202      17
  195     230      17
  195     296      16
  195     311       7
  195     331       1
  195     337       1
  195     350      19
  195     351       2
  195     378      14
  195     416      15
  195     444      23
  195     460      25
  195     468      21
  195     478      18
  195     482      14
  195     490       6
  195     491      18
  195     492      14
  196      30      17
  196      80       8
  196      92       5
  196     110       8
  196     144      23
  196     166      23
  196     168       5
  196     172      11
  196     185      23
  196     212       2
  196     230      24
  196     251      22
  196     257       5
  196     261      21
  196     266       4
  196     287      17
  196     309       3
  196     322      25
  196     340      25
  196     342       9
  196     352      10
  196     353       6
  196     360      12
  196     383       2
  196     394       5
  196     426      10
  196     442       5
  196     455      17
  196     458      25
  196     465       1
  196     469      19
  196     482      18
  196     488      13
  197      15       2
  197      50       8
  197      59      21
  197      65      14
  197      90      21
  197     115      11
  197     140       3
  197     160      23
  197     179       5
  197     220      21
  197     259       8
  197     278      19
  197     286      19
  197     305       4
  197     318       1
  197     319      13
  197     322       5
  197     352      19
  197     362      11
  197     378      15
  197     402       2
  197     408      19
  197     431      21
  197     435      19
  197     469      24
  197     488      18
  198      33      14
  198      51       8
  198      86       7
  198      92      21
  198      97       2
  198     119      15
  198     120      19
  198     125       8
  198     126      11
  198     133       3
  198     162      16
  198     167       6
  198     191       5
  198     193      11
  198     209      13
  198     217      24
  198     268       8
  198     271      13
  198     278      13
  198     280       7
  198     297      21
  198     306       3
  198     310      12
  198     319       5
  198     329       8
  198     341      11
  198     367      13
  198     417      24
  198     475       1
  198     482       9
  198     484      13
  199      30      13
  199      54      21
  199      82       9
  199     126      21
  199     134       4
  199     178      16
  199     218      25
  199     222       6
  199     231      14
  199     249      17
  199     274      10
  199     275       7
  199     278       1
  199     287      11
  199     299       8
  199     315      24
  199     320      24
  199     321       5
  199     330      19
  199     350      13
  199     366      24
  199     404       6
  199     443      12
  199     459      11
  199     460      15
  200       4       4
  200      18      16
  200      48      11
  200      60       1
  200     103      19
  200     123       6
  200     128      15
  200     142      14
  200     199      21
  200     238      18
  200     259       5
  200     261      24
  200     264       4
  200     273      17
  200     274       4
  200     280      16
  200     318      15
  200     322      24
  200     330      12
  200     379      22
  200     408      19
  200     412      19
  200     417      16
  200     424      18
  200     431      20
  200     442       8
  200     454       9
  200     476      19
  201      23      20
  201      36      15
  201      54      10
  201      58       8
  201      62      24
  201      75       6
  201      82       2
  201     106      17
  201     142      24
  201     151      24
  201     154       5
  201     205       1
  201     223      23
  201     237       2
  201     250       9
  201     275      18
  201     313      20
  201     341       2
  201     347      16
  201     413       3
  201     415      11
  201     450      22
  201     460      10
  201     472      17
  201     495      17
  202       9      13
  202      32      19
  202      56      17
  202      62      14
  202      76       1
  202      79       4
  202      86      16
  202     121       7
  202     126       8
  202     133      23
  202     157       1
  202     159      15
  202     160      15
  202     166      18
  202     179       1
  202     200       3
  202     208      21
  202     209      21
  202     250       9
  202     253      25
  202     261      24
  202     269      22
  202     280      21
  202     326      17
  202     338       5
  202     351      11
  202     360       3
  202     370      13
  202     385      14
  202     409      10
  202     414       1
  202     428      10
  202     432       7
  202     439      20
  202     440      25
  202     441       4
  202     442      22
  202     464      16
  203      18      16
  203      29      20
  203      34       6
  203      58      15
  203      69      21
  203      75      14
  203      87      13
  203      93      25
  203     118      10
  203     126      22
  203     151      15
  203     155      18
  203     158       9
  203     166      11
  203     168      22
  203     194       8
  203     215      24
  203     216       1
  203     257       9
  203     264      25
  203     265       6
  203     332      23
  203     353       6
  203     362      18
  203     381      13
  203     416      20
