10000   100000
  750    9792      16
  751    1169      24
  751    2111      15
  751    2453      22
  751    3917      23
  751    5961       2
  751    6259      18
  751    6826      22
  751    7055      14
  751    7754      18
  752    1846      16
  752    2412      14
  752    3923      24
  752    5417      16
  752    5660      22
  752    6552       4
  752    7211      17
  752    7263      15
  752    9533      13
  753    1531       6
  753    3128       3
  753    4792      15
  753    7105      10
  753    7255       6
  753    8133       3
  753    9578       9
  753    9668       3
  753    9873       3
  754     849       2
  754    2616      19
  754    3430      15
  754    7491       4
  754    7510       2
  754    9476      21
  754    9678       7
  754    9975      10
  755     337      20
  755     553       9
  755    1220       6
  755    4435       6
  755    5371      25
  755    5640       1
  755    6186      21
  755    6434      24
  755    8639      14
  755    8796      20
  755    9370       8
  756     219       2
  756     441      25
  756     532       8
  756     543      23
  756    1135      16
  756    1435      10
  756    1752      14
  756    2921      15
  756    4044       5
  756    4377       3
  756    6292       7
  756    6357       4
  756    7454      18
  756    7786      13
  756    8482      14
  756    8615      11
  756    9055      16
  756    9254      20
  757     808      17
  757    1505      23
  757    2322       5
  757    5209       9
  757    5372       8
  757    5380       2
  757    5661      23
  757    5880       5
  757    6118       4
  757    7414      22
  758     140      23
  758    2191      25
  758    3366      24
  758    6491       6
  758    9666       5
  759     193      19
  759    1159      15
  759    1898      21
  759    2246      18
  759    3046      23
  759    3709      23
  759    5576      11
  759    6331      20
  759    7288      22
  759    7768       6
  759    9019      21
  760    1621       3
  760    3288      17
  760    5324      17
  760    8948       3
  760    9093      17
  761     523      25
  761    1427      23
  761    2975      13
  761    3507      10
  761    4540       3
  761    8883       6
  761    9108       4
  762     145       9
  762     554       1
  762    1848       6
  762    3397      14
  762    3944      19
  762    4330      25
  762    5414       3
  762    8395       2
  762    9221      11
  762    9812      23
  763     566      21
  763     980      20
  763    1735      17
  763    2805       6
  763    8024      21
  763    8450       2
  763    8831      12
  764     454      14
  764     572      15
  764     637       4
  764    1798      19
  764    2925       7
  764    2954      13
  764    4006      17
  764    4298      11
  764    4514      15
  764    4773       3
  764    5452      23
  764    6202       3
  764    6693       9
  764    8046      10
  764    9292      13
  764    9404      13
  765     418      12
  765     982       1
  765    2482       9
  765    3239       2
  765    6676      25
  765    7553       8
  765    9560      15
  766      25      15
  766    4538      13
  766    5824       2
  766    6420       6
  766    6431      21
  766    7186      18
  766    7200      23
  766    7710      17
  766    7971      19
  766    8176      23
  766    9115       1
  767      82       8
  767     556       2
  767    2362      14
  767    3549      23
  767    4021       2
  767    4442      25
  767    4827       4
  767    5033      25
  767    8082      18
  767    8229       5
  767    9025      16
  768    1011      22
  768    2856       5
  768    3121       4
  768    3321       1
  768    3819      11
  768    4050       5
  768    4524       2
  768    6226      19
  768    6470      13
  768    6784      13
  768    8390       1
  768    8440      19
  769     639      17
  769    1940       2
  769    3440      13
  769    4411      19
  769    4882      20
  769    5454       2
  769    6378      13
  769    7296      25
  769    9529      15
  770     971      16
  770    2130       5
  770    2135      24
  770    2170      15
  770    4931      25
  770    5029      25
  770    5076       7
  770    5292      13
  770    5441      22
  770    6096      17
  770    6522      24
  770    8426      22
  771     930      14
  771     943      15
  771    2154      24
  771    3058      13
  771    3824      13
  771    8050      17
  771    9477      14
  771    9744      22
  771    9780       7
  772      48       4
  772     508      12
  772    2000       2
  772    2399       9
  772    3388      19
  772    4373      23
  772    4652      19
  772    4768      10
  772    5060      13
  772    5996      12
  772    7404       3
  772    8654      13
  773    1774      17
  773    2781      10
  773    3901      19
  773    6375      14
  773    7808      16
  773    9714      11
  774     715      15
  774    5106      20
  774    7119       3
  774    7773       1
  774    8972      12
  774    8985      12
  775    1562       9
  775    2289      18
  775    2393      18
  775    2712      16
  775    3213      21
  775    4042       2
  775    6034      22
  775    6271      11
  775    6339      20
  775    6781      15
  775    7510      12
  775    7790       2
  775    9900       7
  776    2810       7
  776    3084      24
  776    3150       8
  776    3220       6
  776    3425       4
  776    5474       6
  776    7397      11
  776    7421      25
  776    9247      18
  776    9808      16
  777     290      23
  777     565       6
  777     899      15
  777    1621      10
  777    2016      16
  777    2109       7
  777    3667      24
  777    3934      24
  777    3973      16
  777    7796      20
  777    8498       6
  777    8744      16
  778     605       9
  778    1570      10
  778    2459       2
  778    3470       7
  778    4633      23
  778    5063       6
  778    6784      20
  778    7422      24
  778    8627      14
  778    9682       7
  779     239       2
  779     276       6
  779     283      16
  779    3159       8
  779    4772      10
  779    6018      20
  779    6692       6
  779    7221      14
  779    9580       9
  780     378      17
  780    2306      10
  780    2372       5
  780    2870      19
  780    3571      10
  780    4028       5
  780    5136      25
  780    5181      13
  780    5522      13
  780    7709      17
  780    7786      16
  780    7948      13
  780    9946      19
  781     467       6
  781    2828      14
  781    2839      11
  781    4004      16
  781    4127      21
  781    5724      13
  781    6487      14
  781    7051      11
  781    8549      16
  781    8685       5
  781    8702      17
  781    9312      10
  782    3566       6
  782    3730      11
  782    4338      15
  782    4878      20
  782    5568      22
  782    7107      22
  782    8088      20
  782    8123      12
  783     886       5
  783    1058       9
  783    2335      23
  783    2616      15
  783    2650      17
  783    5041      18
  783    5069      14
  783    6281      25
  783    7547      22
  783    8209       8
  783    8656      19
  784     481       8
  784    2642      15
  784    3344      15
  784    3518      22
  784    3822      17
  784    4660      14
  784    6148      23
  784    9138      14
  784    9265      25
  785     362       1
  785     390       6
  785    1113      24
  785    1451      20
  785    2898      10
  785    3324      13
  785    3815       5
  785    4671      12
  785    5175      14
  785    6602      22
  785    6715       2
  785    7726      23
  785    9681       1
  786      86      19
  786    1066      19
  786    6766       6
  786    6995      11
  786    9575      22
  787    2406       8
  787    2605       3
  787    2853       3
  787    5875      23
  787    6094      18
  787    6792      20
  788     820      14
  788    1386      15
  788    1637      18
  788    1824       7
  788    3201      22
  788    3838      13
  788    4298      13
  788    4310       6
  788    5408       8
  788    5491       5
  788    8922      14
  788    9036      18
  788    9407      23
  789     874      22
  789    1032      23
  789    1297       3
  789    4067      13
  789    4853      10
  790    1966      14
  790    3154      23
  790    5214      16
  790    6179       4
  790    6214       2
  790    6566      21
  790    7793      23
  790    8020      23
  791     413      21
  791    2721       3
  791    3052      17
  791    3761      17
  791    4253       5
  791    4262      16
  791    4382       7
  791    4608      17
  791    4764      18
  791    5276      15
  791    6399      25
  791    7208      18
  791    8962      12
  791    9734       5
  792    6135      14
  792    7653       8
  792    7810      22
  792    8686      10
  792    8875       2
  792    9374      19
  793    1027      24
  793    1902      25
  793    3730       9
  793    3917      17
  793    4643      21
  793    4755       2
  793    4810      25
  793    4832      10
  793    6155       8
  794     324      23
  794     674       5
  794    1686      11
  794    1844       9
  794    2925      11
  794    3408      13
  794    4590      17
  794    4906      12
  794    5761      20
  794    5783      14
  794    8531       1
  795    1083      15
  795    1401      14
  795    1872      21
  795    2018      25
  795    3759      12
  795    5482       2
  795    5625      18
  795    7389      19
  795    7746      12
  795    8199      18
  795    9350      10
  796     153      10
  796     450       1
  796    1155      16
  796    1563       7
  796    2059      18
  796    3779       7
  796    4948      16
  796    6708       6
  796    7182      17
  797     236       4
  797     334       5
  797    1078      10
  797    1417       9
  797    1569      11
  797    2212      12
  797    2406      23
  797    2737      21
  797    4414       6
  797    6452      13
  797    8554      22
  797    9394      23
  798     438      22
  798     532       5
  798     933      17
  798    4628      21
  798    5122       5
  798    6405      24
  798    8730      21
  799      48      13
  799    1212       3
  799    1567      24
  799    5242      17
  799    5353      19
  799    8998      22
  799    9273      13
  799    9491      11
  799    9905      20
  800    2552       4
  800    3047       6
  800    3138      20
  800    3918      21
  800    5413       8
  800    6998      16
  800    7033       7
  800    7821      18
  800    8991      15
  801    1090      14
  801    2564       2
  801    2863      15
  801    3173      16
  801    5111      19
  801    7681       6
  801    7703      17
  801    9410      22
  802     945      10
  802    1169      15
  802    1719      23
  802    2220      11
  802    2405      24
  802    2945      13
  802    3334       7
  802    5249       7
  802    7738       9
  802    9062      11
  802    9286       1
  802    9436      20
  803     340      14
  803     701       9
  803    1395       2
  803    1873      14
  803    2598      20
  803    3302       6
  803    5975       9
  803    6674      12
  803    8159       3
  803    8663      17
  803    9679       1
  803    9798       4
  804    1758      19
  804    2133       3
  804    3311       2
  804    5178      19
  804    6497      25
  805      34      14
  805    2771       7
  805    5375       9
  805    5580      22
  805    8073      15
  805    9386       1
  805    9949       2
  806     118       1
  806     582      21
  806    1755      17
  806    1844      18
  806    2371      13
  806    6252      17
  806    8441       7
  806    9355       9
  806    9865      22
  807     278      21
  807    1783       4
  807    2769      16
  807    3277       4
  807    4638      12
  807    5218       7
  807    5393       9
  807    5458      20
  807    5835      24
  807    5898      18
  807    8102       9
  807    8473       4
  807    8513      17
  808    1626      21
  808    3802      24
  808    4219      21
  808    4361      19
  808    4949       9
  808    6409      18
  808    6689      17
  808    7082      18
  808    8018      14
  808    8515      10
  808    9382      16
  809     486      11
  809    1261      18
  809    2630      24
  809    2644       4
  809    4064      16
  809    4558      16
  809    7136      16
  809    8016      15
  809    8382       4
  809    8532      19
  809    8626      20
  809    8929      17
  809    9624      10
  810    1420       1
  810    4525      22
  810    4689      25
  810    5127       3
  810    5580      16
  810    6312       1
  810    6410      25
  810    6787      24
  810    7848       3
  811    2982       6
  811    3328      10
  811    4712      18
  811    5861       7
  811    6262      10
  811    7422       8
  811    8265      11
  811    9869       9
  812     107      21
  812    1626      13
  812    2649       9
  812    2817      25
  812    2921      25
  812    3316      21
  812    3654      23
  812    6888      25
  812    7451       7
  812    8604      25
  812    9583       1
  813      56      22
  813    1748       8
  813    5024       4
  813    6275       5
  813    7199       1
  813    7624      17
  813    7967       8
  813    9941      14
  814     522      14
  814    1202      19
  814    1276      17
  814    2169      15
  814    2621       9
  814    3186       5
  814    3282      17
  814    3446      13
  814    4337       6
  814    5278      19
  814    5816      19
  814    7164      15
  815    3079      25
  815    3153      11
  815    4522      24
  815    4643      12
  815    5140      11
  815    5517       2
  815    8755      25
  815    9629      19
  816    1603       7
  816    1665      11
  816    2886      18
  816    3117       5
  816    3219      18
  816    5562      18
  816    7632      14
  816    7746      14
  816    8940      12
  816    9117       6
  817     992       1
  817    2088       8
  817    2150      22
  817    2358       4
  817    4253       1
  817    5188      25
  817    7099       2
  817    7367      16
  817    8061      14
  817    9579       5
  817    9683      11
  818    1731      10
  818    2923       7
  818    5096       4
  818    7110      22
  818    7506       7
  818    7655      15
  818    7777      11
  818    9333       3
  818    9467      24
  819     450      14
  819     872      16
  819    2076       5
  819    3870       1
  819    4042      17
  819    4609      19
  819    5040      21
  819    8607       4
  819    9739       5
  820     283      12
  820    1359       4
  820    1607       6
  820    2040      23
  820    2665      15
  820    2707      19
  820    3034      13
  820    4213      12
  820    4616      20
  820    4865       9
  820    9366      11
  821    3851      21
  821    4500       3
  821    6651      10
  821    8153       4
  821    8532       9
  822     481      15
  822    1455      11
  822    2144      14
  822    2893       8
  822    3809       5
  822    9067      18
  822    9371       9
  822    9447       6
  822    9473       7
  823     250      25
  823     669      10
  823    2699       9
  823    4445      16
  823    4510      12
  823    7299      13
  823    7869      23
  823    8440      10
  824     249      15
  824    1919      10
  824    3126      12
  824    4713       6
  824    5916       9
  825    1671      20
  825    2360      13
  825    4894      20
  825    5562       5
  825    6136      25
  825    8263      11
  825    8375      20
  825    8586       4
  825    9265       5
  825    9934      18
  826     324      17
  826    1113      22
  826    2334      11
  826    3200      20
  826    4198      11
  826    4388       5
  826    7527       3
  827    2738       2
  827    3831      19
  827    5182      23
  827    5682      20
  827    6124      13
  827    7136      23
  827    9776      25
  828      78       9
  828    1218      17
  828    2927      17
  828    3448       1
  828    5198      19
  828    5709       4
  828    6063       2
  828    6095       3
  828    7902      19
  829     205       5
  829     919       4
  829    1033      23
  829    1417      25
  829    2309      10
  829    3151      19
  829    4193      24
  829    5153      12
  829    6717       8
  829    9565      22
  830    2017      25
  830    2657       7
  830    3146      16
  830    6903      19
  830    7806       6
  830    8360      22
  830    8731       4
  831     168      15
  831    1630      20
  831    2479      19
  831    2514      10
  831    2711       7
  831    3341       8
  831    3353       1
  831    4135       5
  831    4199      18
  831    5162       8
  831    5706       2
  831    8297       6
  831    8828      15
  831    9291      19
  831    9854      18
  832     260      25
  832    1625       5
  832    2004       4
  832    2979       8
  832    4532       3
  832    4974      11
  832    5476      24
  832    5673      19
  832    7171      10
  832    7901      20
  832    8642      24
  832    8991      21
  832    9091      13
  832    9874      10
  833     927      23
  833    2370       1
  833    3158       6
  833    3294      11
  833    3671      18
  833    3698      22
  833    3940      23
  833    5079      12
  833    5911       6
  833    6671      12
  833    7050      20
  833    9715       6
  834     610      10
  834    1884      20
  834    2243      12
  834    4662      25
  834    5606      23
  834    6313      22
  834    6359      10
  834    7162      12
  834    7272       6
  834    7564      10
  834    8152      24
  835    1120       4
  835    1741      19
  835    1970       8
  835    2897       8
  835    3155       6
  835    3386       2
  835    4233       2
  835    5163      19
  835    5742       9
  835    6485      15
  835    6647      20
  835    7970      16
  835    9718      20
  836     782      24
  836    2600      16
  836    3500       5
  836    5989       9
  836    6109      20
  836    6615      21
  836    9829       1
  837     562      14
  837     736       1
  837    3070      11
  837    3167      21
  837    4903       3
  837    5058      12
  837    5706       9
  837    6862      22
  837    6931      18
  837    7400      12
  838    1174       4
  838    2386      20
  838    2462       6
  838    3942       3
  838    4056      12
  838    6072       5
  838    8265       5
  838    9259      12
  838    9713      20
  839    1248      16
  839    1599      24
  839    2257      18
  839    2728       7
  839    4389       8
  839    5103      16
  839    5297      17
  839    5918      23
  839    6118      24
  839    6469       5
  839    7457       3
  839    7919       4
  840    1143      18
  840    2141       3
  840    2186       8
  840    2880      12
  840    4210      14
  840    4625      15
  840    5364      11
  840    6099      22
  840    7214      15
  840    8733      11
  840    9369       9
  840    9969       3
  841     559      25
  841     845       4
  841    1086      13
  841    1448      17
  841    2090       6
  841    2302      25
  841    5085      24
  841    5396       8
  842     900      22
  842    5333      23
  842    6325      19
  842    6554       6
  842    6586      25
  842    6699      15
  842    7982      13
  842    8353       5
  842    8362       1
  843     700      24
  843     832      11
  843    3413      10
  843    3655      11
  843    4497       1
  843    5058       2
  843    5789      17
  843    7639      25
  843    9351       6
  844     497       2
  844     761      16
  844    2354      10
  844    4016       3
  844    8733      14
  844    9249      13
  845     597      14
  845     925      11
  845    1161       1
  845    2619      18
  845    3288      15
  845    4386       9
  845    4449      14
  845    8188       7
  845    9212       5
  846     334       5
  846    2921      12
  846    5063      12
  846    7156      21
  846    8957      14
  847     361      22
  847    3058      19
  847    3343      19
  847    7321      18
  847    7465      15
  847    8297      12
  847    9517      25
  847    9932      13
  847    9980      24
  848    1792       9
  848    3454      17
  848    5117      24
  848    6078      16
  848    6149      16
  849     495       4
  849     587       6
  849    1958       5
  849    2407      11
  849    4782      16
  849    5645       9
  849    6407      15
  849    8831      16
  849    9088      20
  849    9239      16
  850    1150      24
  850    2085      19
  850    7162      13
  851     189       4
  851     216       9
  851    1080      20
  851    1603      13
  851    1626      13
  851    1707      17
  851    2328       6
  851    3083       4
  851    3207      15
  851    3386      14
  851    4822       9
  851    5089      11
  851    5162       5
  851    5189       8
  851    5226      13
  851    5800      24
  851    7981       3
  851    8354      24
  852     998      15
  852    1270      11
  852    2244       3
  852    2590      21
  852    3476       6
  852    4046      17
  852    8610       2
  853    1400      23
  853    3365      18
  853    5484       6
  853    7374      11
  853    8526      13
  853    9115      15
  854    1185      12
  854    2364       2
  854    5149      15
  854    6857       4
  854    8659      11
  855    1017      16
  855    1048      22
  855    1318      15
  855    3855      21
  855    4587      25
  855    4702       8
  855    4898       6
  855    5112       4
  855    5515       9
  855    8551       1
  855    9004      15
  856    2148      13
  856    2166      15
  856    3231       3
  856    5040       4
  856    5094      12
  856    5702       7
  856    6153      18
  856    6802       8
  856    6858      24
  856    6925      11
  856    7871      11
  856    8468      15
  857     865      12
  857    1522       7
  857    1943      24
  857    1976      11
  857    2239      10
  857    3289      12
  857    6646      12
  857    8187       1
  857    8672       7
  858    1222       7
  858    1700       7
  858    1841       3
  858    2635      21
  858    4017      21
  858    4326       1
  858    4369       2
  858    4685      12
  858    5244      14
  858    5388       2
  858    5852       8
  858    5884      25
  858    9102       3
  858    9240       1
  859    1497      24
  859    2953       2
  859    3270       8
  859    3862       5
  859    3890      17
  859    5623      22
  859    8060       9
  859    8787      15
  860    2266      25
  860    2677      18
  860    2738      25
  860    5276       9
  860    7179      15
  860    9797      17
  861     772      16
  861     849      21
  861    1155      23
  861    1718      16
  861    2055      19
  861    7545      11
  861    7827       2
  861    8413      10
  861    8678       1
  861    9605      23
  862    1032       4
  862    1070      12
  862    1123      21
  862    1393       5
  862    3278       2
  862    4662      23
  862    6169      14
  862    6809      16
  862    8151       9
  862    9567      20
  863    1250       1
  863    1845      20
  863    1941      19
  863    2643       4
  863    3278       3
  863    3779       4
  863    4000      14
  863    6669      10
  863    7141      10
  863    9539       7
  863    9905      13
  864     225      10
  864     487       4
  864     540      17
  864    1174      18
  864    1489      24
  864    4263       6
  864    4451      18
  864    7532      16
  864    8531       1
  864    9348      14
  864    9539      23
  864    9585      19
  865    2369      21
  865    2947      10
  865    4318      16
  865    4366      10
  865    5813       9
  865    7533      17
  865    8540      13
  865    8730       3
  865    9232       4
  866    1062      25
  866    4946      21
  866    5270      18
  866    5810       4
  866    5872       9
  866    6469      23
  866    6542      24
  866    7113       8
  866    7242      13
  866    8277      19
  866    9168       7
  867     622       4
  867    2291      17
  867    3127      19
  867    3458      15
  867    3585      24
  867    3631       5
  867    3649      16
  867    4803       5
  867    5439      17
  867    6797      21
  867    7105       5
  867    8074       6
  867    8434      18
  867    8746      13
  868    2542      10
  868    3878      17
  868    5035      13
  868    5812      25
  868    6391      17
  868    6896       9
  868    6957      11
  868    7274      13
  868    7894      21
  868    8811      16
  869      13       8
  869     460       8
  869    1129      20
  869    3212      19
  869    4869      14
  869    5614      23
  869    5720       7
  869    7250      12
  869    9900      16
  870     332      14
  870    1021      19
  870    2158      24
  870    2244      11
  870    2594       9
  870    5933       7
  870    6535       7
  870    7216       3
  870    7566      19
  870    7743      19
  870    8094      21
  870    9179      19
  871     299      25
  871     487      24
  871    2491      23
  871    6770       6
  871    6880      17
  871    7383       7
  871    7509       1
  872    2573      19
  872    5042       9
  872    5834      13
  872    6034      23
  872    8293       9
  872    8760      20
  872    8802       3
  872    8881       1
  873     309      13
  873    1519       4
  873    3412       1
  873    4182      12
  873    5138      25
  873    5816       2
  873    5852      16
  873    6605      12
  873    6625       6
  873    7636      20
  873    8521       5
  873    8559      11
  873    8642       4
  874     312      19
  874     770      12
  874    1058      18
  874    1080      17
  874    4198      24
  874    5531      16
  874    6157      24
  874    6215      12
  874    6629      18
  874    6762      16
  874    7751      23
  874    7803       3
  875     162       4
  875    1323      22
  875    1874      24
  875    3688       1
  875    6370      21
  875    6383       2
  875    7700       1
  875    8736      19
  876     355      19
  876    3117      21
  876    4057      14
  876    5097       9
  876    5496      23
  876    6495       3
  876    6828      25
  876    8234       6
  876    8997      25
  877      51       1
  877     795       6
  877    1519       2
  877    2151      18
  877    2617      21
  877    3023      21
  877    5103      18
  877    5771       7
  877    6902       1
  877    7047      21
  877    7402       5
  877    7622       6
  877    9877      19
  878     229       5
  878     405      13
  878     908       7
  878    2176      24
  878    3137      16
  878    3797      21
  878    6062       2
  878    6734      13
  878    7705      12
  878    8886      13
  878    9446      10
  879    3117      18
  879    5435      17
  879    6151       9
  879    6978       8
  879    7374       3
  879    7769       4
  880    1390      11
  880    2464      22
  880    8110      25
  881     183      10
  881     738       3
  881    2152       2
  881    3240      11
  881    4700      20
  881    4785       8
  881    6889      10
  881    6912      13
  881    6939      14
  881    7825      20
  881    8501      11
  881    9273      22
  881    9726       8
  882     500       7
  882     593       7
  882     913      16
  882    1751      19
  882    5368       3
  882    5851      18
  882    7495      22
  882    8523       3
  882    9000       4
  882    9041       6
  882    9700       9
  883    2583      24
  883    3697       4
  883    4512       3
  883    5891      15
  883    6077       8
  883    6488      23
  883    6716      13
  883    7060       4
  883    9460      16
  883    9606      18
  884     153       5
  884     232      18
  884    1303      21
  884    1314      14
  884    2201       7
  884    2470       6
  884    2887      11
  884    3568       2
  884    4726      13
  884    4777      23
  884    6128      15
  884    6224      11
  884    6670      11
  884    6844      25
  884    8190      12
  884    8580      15
  884    9362      12
  884    9623       5
  885     139      23
  885    1786       2
  885    2465      14
  885    8422       5
  886    1312      19
  886    1631      21
  886    1634      23
  886    1817      12
  886    2042      22
  886    2633      21
  886    2709       4
  886    2715       6
  886    5498      19
  886    5847      22
  886    7613      11
  886    8669       3
  886    8677      16
  887     244       6
  887    1677      15
  887    3464      19
  887    4352       4
  887    4967       1
  887    5813      21
  887    6085       2
  887    9507      13
  888    3463      16
  888    4361       9
  888    4535      11
  888    6345      22
  888    6902      13
  888    7513      19
  888    7534      25
  888    7576      22
  888    7952       2
  888    8205       7
  888    9247      11
  888    9665       3
  889     647      17
  889    2657       8
  889    2983      23
  889    4142       3
  889    5197      10
  889    5647      17
  889    6724       3
  889    6968      12
  890    1201       4
  890    2092       1
  890    2293      23
  890    2371      25
  890    2525       2
  890    2897      24
  890    4548      13
  890    8743      20
  890    8805      21
  890    9148      16
  890    9247      20
  890    9400      11
  890    9436      21
  890    9443      10
  891     303      15
  891     736      16
  891     924      15
  891     952      20
  891    2034      16
  891    2493      16
  891    3948      16
  891    4789      22
  891    5412      12
  891    5484      14
  891    6065       6
  891    7308      13
  891    8440      17
  891    9008      15
  892    1964      11
  892    2250       4
  892    2568       6
  892    2778      13
  892    9111      14
  892    9118      20
  892    9185       7
  893     206      13
  893    1812       4
  893    1875       1
  893    2073      13
  893    2104       8
  893    4894      14
  893    5549      12
  893    6003       9
  893    7347      15
  893    7556      20
  893    8691       2
  893    8847       7
  894     465      17
  894     521      10
  894     721      25
  894    1807       8
  894    2538      23
  894    2839       4
  894    3907       3
  894    4038      10
  894    6169       6
  894    7699      16
  894    8411      22
  894    8717       2
  894    9839      10
  895     815      10
  895    1628      25
  895    1719      14
  895    2047      23
  895    2119      19
  895    2648      18
  895    4229      19
  895    4872       2
  896     609      23
  896     903      14
  896    2168       4
  896    2343      13
  896    2877       9
  896    2894      22
  896    4099       5
  896    5183       3
  896    6218      19
  896    6451       6
  896    9709      14
  897     366       7
  897    5119       6
  897    5723      15
  897    5961      23
  897    5978      10
  897    6166       1
  897    8019       2
  897    8381      22
  898     667       8
  898    1402       4
  898    2091      14
  898    3369      11
  898    6396       8
  898    7831       4
  899     870      21
  899    3808       5
  899    4480       1
  899    5767       4
  899    6165       4
  899    6624       4
  899    8448       7
  899    9179      12
  899    9875      24
  900    1926       2
  900    3153       1
  900    3174      12
  900    3646      22
  900    3691      23
  900    5268       5
  900    5420      20
  900    5557      18
  900    5612       8
  900    6012       9
  900    6071      12
  900    6109       6
  900    9786       5
  901      56       3
  901     286      23
  901     301       3
  901    1050      14
  901    1469       8
  901    1717       3
  901    1835       6
  901    2824      19
  901    3494      22
  901    6745      23
  901    7503       8
  901    8320      10
  901    8763      17
  902     201      19
  902    3327      19
  902    3527      16
  902    3571      14
  902    5001       4
  902    6034       3
  902    6510      14
  902    7944      14
  902    8195      25
  902    8591       9
  903     650       7
  903    1291      18
  903    3724       4
  903    4152      18
  903    6705       4
  903    7588      20
  903    8232      14
  903    9118      15
  903    9254      16
  904      61       8
  904    3162       2
  904    4525       2
  904    6746       7
  904    6904      14
  904    8952       3
  904    9488       5
  904    9938      14
  905    1270      25
  905    2316       9
  905    3096       5
  905    3180      12
  905    3783       1
  905    4455      24
  905    5727      16
  905    6789      12
  905    9154       8
  905    9750      16
  905    9881       7
  906    1687       6
  906    2014      14
  906    4523      20
  906    5175       6
  906    5791      11
  906    8717      14
  906    9611       7
  907    1492       2
  907    2618      23
  907    2787       2
  907    3330      11
  907    3461      10
  907    3983       4
  907    4286      13
  907    4666      23
  907    5598       7
  907    7656       8
  907    8692       6
  907    8800      24
  908     545      24
  908    1302       6
  908    2388      17
  908    2641       9
  908    4798       6
  908    5685       6
  908    6217       8
  908    6576      22
  908    6581      14
  908    7342      24
  908    7505       4
  908    7986       8
  908    9179      16
  908    9232       7
  908    9357      20
  909     418       1
  909     520       9
  909     806       5
  909    1018      24
  909    1229      14
  909    1478       4
  909    7172      23
  910    2377      24
  910    3006       1
  910    3043       2
  910    3657      14
  910    4930      19
  910    5458      23
  910    5466       3
  910    5550       7
  910    7817      22
  910    7913      16
  910    8445      11
  910    8803       7
  910    9100       6
  910    9748      16
  911    4015       9
  911    6190      19
  911    8776       6
  911    8976      17
  911    8996      22
  911    9160      13
  911    9629      22
  912     725      23
  912    1410       8
  912    1704       8
  912    2573      13
  912    3179      15
  912    3606      24
  912    3643      19
  912    4564      10
  912    4985       7
  912    5906      20
  912    7000       2
  912    8278       1
  912    9182       3
  912    9631      22
  913     887      12
  913    1131      20
  913    1920       7
  913    2240      15
  913    6028       7
  913    6668      12
  913    6709      22
  913    8134       7
  913    8496       4
  913    8714      15
  913    8861      13
  914     771      25
  914    3629       4
  914    4226      16
  914    5023       3
  914    5729       5
  914    5780      24
  914    6934       5
  914    7642       1
  914    8690      11
  914    8882      24
  915    3156      17
  915    3237      12
  915    4220      11
  915    4369      11
  915    5106      23
  915    5689      11
  915    6055      12
  915    6414      21
  915    7024       1
  916    1263      21
  916    1427      10
  916    4161      10
  916    5067       3
  916    5666      14
  916    6245      23
  916    6332       2
  916    7968       9
  917    2384      25
  917    3565       3
  917    5164      15
  917    5188       9
  917    9429      10
  917    9662      13
  918     422       2
  918     625       7
  918    1020       2
  918    2116      23
  918    2613      13
  918    3179      11
  918    5106       5
  918    5650      10
  918    5847       3
  918    7390      19
  918    7780       8
  918    8419       3
  919     414      22
  919    2273       3
  919    2515      19
  919    2721       6
  919    4459      15
  919    4594       2
  919    4977       7
  919    5357       8
  919    6065       7
  919    6869      24
  919    7109       1
  920     261      19
  920     508       1
  920     833      17
  920     998       2
  920    1375       7
  920    1972      24
  920    5312       3
  920    6055      20
  920    9296       2
  921    1320       3
  921    1971       6
  921    2106      19
  921    3771      18
  921    5081      10
  921    6385       3
  921    7995      11
  922    1045      12
  922    4070       6
  922    4567      21
  922    5092       1
  922    5123       6
  922    7582      25
  922    8379      23
  922    8795      21
  922    9252      23
  923     150       7
  923    3461      18
  923    4055      11
  923    4104      18
  923    5683      22
  923    6665       6
  923    7611       7
  923    8201      15
  923    9913       5
  924    1132      11
  924    1998       4
  924    2203       6
  924    2731      18
  924    8229       5
  925     898       7
  925    1317      15
  925    1598      13
  925    3862      14
  925    4734       1
  925    4903      17
  925    5457      25
  925    5520      10
  925    7266      18
  926    1148      14
  926    1533      15
  926    2242      10
  926    2367      25
  926    4333      16
  926    6863      15
  926    7077       5
  926    7921      11
  926    7994      12
  926    8832      23
  926    8839       5
  926    8856      20
  926    9010      11
  927     425       4
  927     428      19
  927     573      20
  927     745      16
  927    1561      24
  927    2507       2
  927    2778      17
  927    4061      14
  927    6252      21
  927    7136      14
  927    9803      14
  928    2145       1
  928    2148      14
  928    2469      22
  928    4464      14
  928    5715      18
  928    6744       2
  928    7999      14
  928    8846      22
  928    9866      25
  929    1885       8
  929    2071      17
  929    2232      20
  929    3027      12
  929    3459      22
  929    3723       4
  929    4001       1
  929    4980      11
  929    5757      10
  929    9344       7
  930    2247       2
  930    2253      15
  930    5160      16
  930    6595      13
  930    7111      15
  930    7839       2
  930    8191       9
  930    8465       8
  930    8910      14
  931     630      16
  931     692      13
  931    1006       1
  931    1442      11
  931    2241      11
  931    3695      25
  931    4079       3
  931    4741      24
  931    5123      20
  931    7141      22
  931    7163      11
  931    8387       1
  931    9725      24
  932    2023       7
  932    2656       6
  932    5116       7
  932    5606      22
  932    6470      15
  932    9213       9
  933    3396      10
  933    3600      17
  933    3817      23
  933    4791      24
  933    4816      24
  933    7609      25
