 1000   100000
  171     939      22
  171     941       8
  171     942      16
  171     945      20
  171     946      15
  171     953      19
  171     961      20
  171     963       4
  171     973      21
  171     996      23
  172      18      21
  172      40      20
  172      48       3
  172      49       2
  172      58      22
  172      59       8
  172      62      25
  172     101       9
  172     113       7
  172     123      24
  172     129      12
  172     139       6
  172     145      21
  172     167       3
  172     175      25
  172     177      17
  172     186      22
  172     190      21
  172     205      14
  172     235      11
  172     248      20
  172     254      16
  172     256       7
  172     268       5
  172     301      12
  172     309      16
  172     322      23
  172     333      19
  172     337      23
  172     349       7
  172     353       5
  172     381       7
  172     382      15
  172     392      17
  172     393       7
  172     394      14
  172     403      20
  172     418       9
  172     419      19
  172     421      18
  172     423       7
  172     451      14
  172     452      10
  172     463      13
  172     470      10
  172     474       8
  172     477      12
  172     499       3
  172     512      15
  172     515      19
  172     519       4
  172     523      22
  172     526      23
  172     535      23
  172     536      10
  172     537      21
  172     560      21
  172     578       3
  172     606       7
  172     618      22
  172     630       8
  172     632       2
  172     633       8
  172     658      22
  172     688      10
  172     725       9
  172     740      24
  172     779       3
  172     781      10
  172     806      14
  172     808      15
  172     811      13
  172     827      16
  172     832      22
  172     867      10
  172     869      15
  172     873       2
  172     877      22
  172     889       3
  172     905       3
  172     911      25
  172     913       6
  172     926       7
  172     930       3
  172     937      16
  172     944      20
  172     950      13
  172     975       2
  172     983       9
  172     985       9
  172     988      18
  172     997      24
  173      11      11
  173      26      18
  173      35      20
  173      52      17
  173      64       7
  173      82      16
  173     104       7
  173     115       1
  173     116      14
  173     119       2
  173     123      19
  173     136      19
  173     139       5
  173     165      22
  173     185       8
  173     206       2
  173     216      18
  173     218       4
  173     233      19
  173     251       3
  173     262      25
  173     297      11
  173     303      16
  173     308      17
  173     316      18
  173     318      25
  173     322      12
  173     326       7
  173     335       6
  173     355      15
  173     364       2
  173     369      14
  173     370      24
  173     377      15
  173     394       3
  173     412       9
  173     421      19
  173     428      20
  173     471      25
  173     480       4
  173     493      24
  173     519      15
  173     529      12
  173     551       7
  173     578      18
  173     580      21
  173     581      11
  173     592      23
  173     599      18
  173     606       9
  173     620       5
  173     623      13
  173     629       4
  173     633       8
  173     639      22
  173     644      18
  173     662       2
  173     666       2
  173     698      17
  173     700       5
  173     718      14
  173     723       6
  173     729       9
  173     750       8
  173     761      21
  173     766       6
  173     767      10
  173     788      15
  173     791      25
  173     819       9
  173     822      17
  173     836       4
  173     843      12
  173     855      24
  173     860      19
  173     906       3
  173     910      21
  173     936      11
  173     948      17
  173     959      11
  173     970      21
  173     982      21
  173     988      11
  173     999       6
  174      13      18
  174      26      19
  174      33      18
  174      35      11
  174      42      13
  174      49      14
  174      58      12
  174      60      22
  174      74       7
  174      79      15
  174     105      13
  174     113      12
  174     124      10
  174     127       9
  174     137       6
  174     147      14
  174     148      17
  174     150      25
  174     156      16
  174     167      22
  174     173      24
  174     201      25
  174     208       6
  174     212      10
  174     228      12
  174     241      16
  174     252      14
  174     264      21
  174     267      13
  174     276      22
  174     295      25
  174     321       6
  174     327       3
  174     335       8
  174     337       5
  174     341       8
  174     346      11
  174     348      20
  174     349      16
  174     369       3
  174     399      19
  174     400       1
  174     403      24
  174     404      10
  174     405      10
  174     421      13
  174     424      16
  174     433      17
  174     434      22
  174     442      23
  174     449       2
  174     452      23
  174     453      17
  174     462      20
  174     466      19
  174     470      22
  174     474      10
  174     485      13
  174     518      14
  174     520      14
  174     546      25
  174     549       2
  174     553      24
  174     556      16
  174     580      22
  174     583      17
  174     594       6
  174     598      12
  174     613      14
  174     617      25
  174     624      20
  174     643      10
  174     647      20
  174     652      14
  174     657      16
  174     658      17
  174     674      11
  174     678      10
  174     697      22
  174     699       1
  174     708      11
  174     747       4
  174     749      12
  174     752      10
  174     754      22
  174     763      21
  174     776      20
  174     777      22
  174     779       1
  174     780       1
  174     807       2
  174     813      20
  174     818      13
  174     826      20
  174     835       1
  174     837      19
  174     840      22
  174     849      14
  174     868      25
  174     870      13
  174     893      15
  174     894      18
  174     898       3
  174     901       3
  174     902      12
  174     904       1
  174     911      14
  174     938      22
  174     942       1
  174     952      19
  174     954       9
  174     959      24
  174     967      25
  174     977      23
  174     978      25
  174     981      20
  174     989      13
  174    1000       3
  175       5      24
  175      44      19
  175      50       8
  175      64      14
  175      77      22
  175      81       6
  175      96       2
  175      98       2
  175     103      13
  175     114      16
  175     126      16
  175     127      13
  175     134       6
  175     147      15
  175     190       3
  175     193       6
  175     197       2
  175     205      18
  175     214      17
  175     257      17
  175     265      20
  175     278       5
  175     288      22
  175     293      20
  175     299      11
  175     309      24
  175     313      12
  175     314       3
  175     317       9
  175     320      14
  175     323       5
  175     330       2
  175     339      22
  175     364      24
  175     367      16
  175     426      24
  175     427       9
  175     440      12
  175     443      13
  175     451       9
  175     461      25
  175     465      12
  175     491      14
  175     502      23
  175     508      20
  175     563      18
  175     568      25
  175     569       5
  175     575       2
  175     585      12
  175     586      16
  175     588       2
  175     589      19
  175     599       3
  175     618      17
  175     626      21
  175     635      21
  175     651      19
  175     674      13
  175     679       3
  175     685      10
  175     687       3
  175     736       1
  175     753      18
  175     850      18
  175     857       2
  175     882      10
  175     915       5
  175     920       9
  175     921      13
  175     935       3
  175     944      13
  175     988      13
  176       4      24
  176       8       7
  176      34      19
  176      39      13
  176      40      19
  176      41       1
  176      43       6
  176      49      23
  176      51      12
  176     140      12
  176     147      15
  176     164      24
  176     166      14
  176     169       3
  176     181       1
  176     226      16
  176     234      19
  176     236       7
  176     242       8
  176     251      23
  176     264      19
  176     279       2
  176     287      14
  176     296       8
  176     298      20
  176     302       5
  176     316       4
  176     320       5
  176     326      11
  176     342       8
  176     346       3
  176     355      16
  176     359      14
  176     364      21
  176     369      20
  176     370       1
  176     371      20
  176     382      11
  176     393      15
  176     399       4
  176     412      12
  176     414      25
  176     424       3
  176     429      11
  176     434      12
  176     467      23
  176     481       4
  176     484       9
  176     494       5
  176     527      17
  176     530      19
  176     544       2
  176     549      17
  176     555       6
  176     560       4
  176     572      16
  176     592       2
  176     593      20
  176     597       5
  176     622      18
  176     633      23
  176     638      10
  176     640      17
  176     678       9
  176     681       9
  176     692      16
  176     717       1
  176     725      15
  176     727       1
  176     728       9
  176     743      19
  176     763      16
  176     774      20
  176     780       5
  176     787       1
  176     800      11
  176     808      16
  176     815      23
  176     825       6
  176     827      21
  176     845      13
  176     870       7
  176     900      20
  176     909      12
  176     911      10
  176     919      10
  176     921      20
  176     926      24
  176     928      23
  176     932      17
  176     937      11
  176     946      14
  176     971       7
  176     973      14
  177       8      23
  177      13      15
  177      17       5
  177      18      12
  177      27      18
  177      40      20
  177      56       3
  177      60      10
  177      70      11
  177      77      12
  177      87       7
  177     101      15
  177     105      17
  177     119      24
  177     124      23
  177     134       5
  177     150       3
  177     171       9
  177     194      15
  177     200       4
  177     221      16
  177     230      14
  177     234      10
  177     237      23
  177     245      12
  177     264       8
  177     270      22
  177     273       3
  177     292      12
  177     293       5
  177     296       7
  177     299       1
  177     300       2
  177     306      19
  177     311      25
  177     313      14
  177     321       9
  177     323       9
  177     325      11
  177     334      19
  177     342       8
  177     345      15
  177     348       3
  177     353      11
  177     365      22
  177     368       4
  177     377       4
  177     395      12
  177     424      15
  177     457       8
  177     458      25
  177     462      16
  177     473       2
  177     484      13
  177     501      21
  177     516       4
  177     531       6
  177     536      10
  177     539       1
  177     547      20
  177     553      13
  177     564      21
  177     570       1
  177     578      15
  177     581      12
  177     596      20
  177     597      24
  177     601       3
  177     607       7
  177     639       1
  177     644      12
  177     646      23
  177     666       1
  177     685      20
  177     686      22
  177     689      17
  177     694      16
  177     718      19
  177     729      12
  177     737      18
  177     739      21
  177     757      13
  177     769       3
  177     776      24
  177     779       1
  177     786      18
  177     799      20
  177     800       4
  177     806       6
  177     814       9
  177     815      21
  177     822      14
  177     846       4
  177     847      18
  177     851      21
  177     854      11
  177     856       8
  177     865       1
  177     866       5
  177     868       9
  177     870       8
  177     871       6
  177     896      19
  177     911      25
  177     912       4
  177     913      18
  177     917       4
  177     927      25
  177     930      24
  177     933      23
  177     950      13
  177     959      20
  177     972      18
  177     978      14
  177     981      11
  178      11      18
  178      21      18
  178      52      25
  178      62      15
  178      63       4
  178      65       2
  178      85      10
  178      94      24
  178      96      21
  178     101      14
  178     110      25
  178     123       4
  178     131      14
  178     133      22
  178     145       1
  178     172       5
  178     177      20
  178     185      20
  178     195      10
  178     200      14
  178     208      20
  178     231      22
  178     245       8
  178     251       1
  178     257      21
  178     270       3
  178     274      17
  178     275      16
  178     277       5
  178     309       8
  178     313      23
  178     319      24
  178     325      13
  178     343      25
  178     346       6
  178     347      25
  178     356       3
  178     366      12
  178     371       9
  178     385       5
  178     404      17
  178     416      20
  178     422       6
  178     426       3
  178     427      17
  178     428      22
  178     447      24
  178     450      18
  178     459      21
  178     503      12
  178     513      18
  178     533      11
  178     538      22
  178     548       8
  178     553       1
  178     555      18
  178     556      10
  178     557      20
  178     576       1
  178     578      23
  178     591       4
  178     606      23
  178     613       8
  178     625      21
  178     626       1
  178     638      25
  178     642      15
  178     669      13
  178     671      11
  178     691      24
  178     698       8
  178     705      21
  178     716       7
  178     746      18
  178     757      15
  178     761      22
  178     764       9
  178     799       5
  178     801       2
  178     816       8
  178     817      13
  178     833      10
  178     843      20
  178     845      10
  178     850       3
  178     852       1
  178     861       5
  178     866      20
  178     867      25
  178     875      23
  178     896      21
  178     909       6
  178     911      13
  178     939      10
  178     957      20
  178     984      17
  178     985      24
  179       6      13
  179      18      14
  179      24       5
  179      26      21
  179      82      10
  179      86       1
  179      91       4
  179     116       2
  179     125       2
  179     137      10
  179     161      23
  179     173      25
  179     192       4
  179     199      20
  179     208      22
  179     211      16
  179     214      11
  179     216      12
  179     219      22
  179     235       2
  179     238      17
  179     239       7
  179     262      22
  179     265      25
  179     270      16
  179     273       4
  179     274       3
  179     276       9
  179     279       6
  179     290       6
  179     298      12
  179     307      15
  179     315      22
  179     324      17
  179     335      11
  179     337      25
  179     338       7
  179     340       8
  179     362       1
  179     370       8
  179     385      11
  179     409       8
  179     424       1
  179     431       1
  179     444      23
  179     446      13
  179     460      24
  179     474      14
  179     480      16
  179     481      22
  179     482      19
  179     487       8
  179     490       6
  179     493       8
  179     522      16
  179     527      16
  179     531      20
  179     537      10
  179     538      24
  179     550       8
  179     569      15
  179     572      20
  179     579       2
  179     593      21
  179     602      18
  179     620      16
  179     630       4
  179     688      15
  179     706       3
  179     709       9
  179     713      17
  179     720      14
  179     727      23
  179     748       3
  179     754      24
  179     767       3
  179     802      24
  179     836      21
  179     849       2
  179     851       5
  179     858      17
  179     873      16
  179     877       5
  179     886       5
  179     889       3
  179     893      18
  179     901      20
  179     916      25
  179     935      13
  179     946      25
  179     947       3
  179     948       3
  179     959      13
  179     963       4
  179     968      24
  179     978      22
  179     987       2
  180       9       1
  180      16      20
  180      21       8
  180      28       6
  180      30      13
  180      48      25
  180      68      12
  180      76       7
  180      86       9
  180      92       4
  180      93       9
  180     111      11
  180     112      23
  180     114       4
  180     128      19
  180     130      15
  180     135      10
  180     136      20
  180     163      16
  180     164      25
  180     192      15
  180     201      18
  180     221      11
  180     222       7
  180     227       7
  180     228      23
  180     247      19
  180     259      24
  180     261      13
  180     268       2
  180     291       7
  180     298       3
  180     302      19
  180     303      16
  180     306      22
  180     314      15
  180     325      11
  180     329      23
  180     343      11
  180     356      19
  180     367      18
  180     368       3
  180     372      19
  180     378      18
  180     382      13
  180     385      11
  180     387      25
  180     388      16
  180     389       6
  180     400      23
  180     426       2
  180     433      21
  180     452      19
  180     475       5
  180     502       7
  180     505      20
  180     513      13
  180     542       1
  180     563      17
  180     570      25
  180     584       5
  180     624       4
  180     628       2
  180     630      25
  180     645       4
  180     669      20
  180     692       8
  180     693       6
  180     701      11
  180     709       1
  180     717       8
  180     720       3
  180     728       9
  180     749       7
  180     756       7
  180     776      12
  180     782      13
  180     796       8
  180     805      11
  180     808       2
  180     831       1
  180     845      23
  180     846       2
  180     848      18
  180     893       2
  180     900      14
  180     912      24
  180     935      11
  180     946       5
  180     947      17
  180     952       9
  180     987       6
  181       3      17
  181       9      25
  181      10       2
  181      17       3
  181      25      12
  181      26      18
  181      54       2
  181      55       7
  181      67       5
  181      69      16
  181      77       8
  181      86      17
  181      88       3
  181      91      18
  181     106       2
  181     122       3
  181     148      21
  181     158      23
  181     162       2
  181     172       7
  181     189      16
  181     212       7
  181     219      16
  181     220      21
  181     242      14
  181     244      25
  181     250      16
  181     276      25
  181     301      16
  181     318      10
  181     326      21
  181     328      16
  181     362       1
  181     366      14
  181     367       7
  181     370      10
  181     382      10
  181     397      13
  181     404      19
  181     409       7
  181     414      15
  181     425      11
  181     449      10
  181     464       5
  181     477      15
  181     485      24
  181     494      17
  181     501       8
  181     511      19
  181     519      25
  181     522      22
  181     532       9
  181     533      23
  181     539       2
  181     548      14
  181     568      19
  181     588      17
  181     606      21
  181     609      11
  181     612      11
  181     626      13
  181     631       7
  181     653      25
  181     661      17
  181     672       4
  181     695       5
  181     711      25
  181     722      22
  181     725      18
  181     726      15
  181     730      21
  181     734      19
  181     755      10
  181     759       2
  181     764       6
  181     774      10
  181     778      24
  181     784       1
  181     791      13
  181     798       1
  181     846      13
  181     855      13
  181     861      25
  181     866       3
  181     867      11
  181     868      16
  181     873       1
  181     894       3
  181     895      18
  181     896       3
  181     906      17
  181     907       2
  181     908       6
  181     932       6
  181     939       1
  181     943      22
  181     947      13
  181     950      17
  181     956       1
  181     986       8
  182       9       6
  182      25      11
  182      35      14
  182      49      17
  182      55      23
  182      74      20
  182      76      16
  182      89       9
  182      92       7
  182      98       2
  182     101      21
  182     106      10
  182     113       6
  182     140      21
  182     142      13
  182     149       4
  182     158      11
  182     161      13
  182     167       9
  182     183       6
  182     184      17
  182     191       5
  182     196       8
  182     222       9
  182     231       8
  182     238       7
  182     270      11
  182     271      12
  182     272       6
  182     275      21
  182     281      16
  182     298      19
  182     301      24
  182     307       6
  182     319      17
  182     321       2
  182     327      22
  182     330      12
  182     334      12
  182     340      18
  182     341      23
  182     349       2
  182     378      18
  182     381       3
  182     392      23
  182     402      24
  182     414      16
  182     415       6
  182     427      21
  182     447      16
  182     452      15
  182     466      24
  182     492      11
  182     496      15
  182     501       1
  182     510      17
  182     534      24
  182     535       2
  182     544      14
  182     545       8
  182     551      25
  182     558      13
  182     559      20
  182     570      11
  182     575       9
  182     579      10
  182     589       7
  182     603      23
  182     611       6
  182     612      18
  182     618      10
  182     658      25
  182     659      20
  182     677      20
  182     695      17
  182     701      20
  182     711       4
  182     715      19
  182     741      14
  182     743      20
  182     794      25
  182     797       7
  182     815       8
  182     818       2
  182     821      17
  182     822      17
  182     837       4
  182     847      22
  182     877      11
  182     881      21
  182     883      14
  182     898       8
  182     912       3
  182     916       6
  182     928      15
  182     937       9
  182     938      20
  182     952      10
  182     985       7
  182     997       9
  183       4       8
  183      21      13
  183      24       3
  183      42      17
  183      47       2
  183      50      10
  183      51      23
  183      53      18
  183      54      13
  183      88       4
  183      89      15
  183      94      19
  183     100       6
  183     108      18
  183     110       7
  183     115       8
  183     120      19
  183     137      22
  183     139      12
  183     140       6
  183     144      13
  183     148       4
  183     154      17
  183     161      17
  183     164       7
  183     171      22
  183     176      13
  183     186       6
  183     199      21
  183     206      12
  183     213      14
  183     217       7
  183     242       1
  183     249      19
  183     251      11
  183     268      16
  183     291      19
  183     299      21
  183     301      12
  183     306      11
  183     338      17
  183     366       6
  183     384       8
  183     389      17
  183     390       1
  183     392       8
  183     409      17
  183     419       1
  183     445       7
  183     450      14
  183     456      11
  183     460      12
  183     470      13
  183     477      19
  183     493      23
  183     494      24
  183     495      19
  183     513       7
  183     515      25
  183     529      16
  183     530       6
  183     560       1
  183     573       7
  183     598      15
  183     615      15
  183     620      15
  183     629      14
  183     641       9
  183     650      25
  183     654      19
  183     664       3
  183     670      22
  183     691      15
  183     695       6
  183     700       2
  183     702      24
  183     706      17
  183     708      21
  183     723       1
  183     737      24
  183     740      22
  183     788       4
  183     800       7
  183     810      18
  183     818      20
  183     836      10
  183     907      11
  183     908      14
  183     921       4
  183     943       7
  183     952      14
  183     961      10
  183     973       1
  183     988      17
  183     989      17
  183     990      25
  183     997      13
  184       8       1
  184      39      17
  184      45      10
  184      51       4
  184      74      12
  184      75       9
  184     100      25
  184     103      18
  184     112      21
  184     116      13
  184     127       5
  184     131       5
  184     143       3
  184     146      22
  184     162      14
  184     173      13
  184     174      16
  184     187       2
  184     197       2
  184     203      16
  184     207      19
  184     209       8
  184     216      20
  184     217       9
  184     218       5
  184     226       6
  184     233      17
  184     235      22
  184     242      25
  184     278      11
  184     280      10
  184     284       1
  184     285      18
  184     290       4
  184     291      22
  184     296       5
  184     300      11
  184     311      13
  184     321      24
  184     331      12
  184     345      17
  184     351       6
  184     354      22
  184     356      19
  184     359      19
  184     364       7
  184     369       8
  184     380      16
  184     390       2
  184     408       4
  184     417       6
  184     425      16
  184     445       5
  184     449      13
  184     455       1
  184     489       3
  184     492      20
  184     503       7
  184     507       9
  184     522      13
  184     542       3
  184     547      18
  184     573      10
  184     577      18
  184     588       9
  184     597       6
  184     602      14
  184     603      11
  184     607      24
  184     615       2
  184     619      20
  184     637       7
  184     653      15
  184     658      23
  184     662      17
  184     673      22
  184     677      23
  184     678      22
  184     693       3
  184     694       9
  184     699      22
  184     700      13
  184     706       2
  184     719      12
  184     732      25
  184     744      20
  184     746      11
  184     747      25
  184     759       8
  184     777      14
  184     807      14
  184     819       9
  184     821      22
  184     829       7
  184     830      21
  184     847       5
  184     850      25
  184     860      12
  184     875      14
  184     883       5
  184     898      23
  184     905      14
  184     913      12
  184     923       2
  184     926       4
  184     927       3
  184     928      12
  184     941      21
  184     946       4
  184     947      10
  184     952       8
  184     956       8
  184     962       9
  184     970      17
  184     980       5
  184     981       9
  184     983      18
  185      17       2
  185      21       4
  185      44      15
  185      45      15
  185      61      25
  185      63      16
  185      64      24
  185      71       2
  185      79      10
  185      96       9
  185     130      16
  185     146      25
  185     155      14
  185     175       1
  185     189       6
  185     193       4
  185     232       8
  185     233      25
  185     259      13
  185     279      22
  185     280      18
  185     293      13
  185     294       2
  185     297       3
  185     312       1
  185     317      13
  185     318      19
  185     320      20
  185     321      21
  185     354       1
  185     365       9
  185     370      13
  185     380       4
  185     384      16
  185     388      25
  185     413      23
  185     418      14
  185     426      21
  185     431      22
  185     443      15
  185     449      10
  185     453      20
  185     456      19
  185     463       5
  185     479      14
  185     514      20
  185     515       7
  185     528      22
  185     555      21
  185     557      21
  185     568      13
  185     573      22
  185     574       7
  185     578       1
  185     580      24
  185     594      14
  185     617      14
  185     623      11
  185     628      16
  185     664      22
  185     672       8
  185     687      11
  185     702      25
  185     711       7
  185     722      10
  185     731      22
  185     747      17
  185     750      23
  185     767       6
  185     785      18
  185     795      17
  185     814      23
  185     819       6
  185     820      25
  185     822      16
  185     824      10
  185     830       2
  185     843      15
  185     847      20
  185     849       8
  185     852      14
  185     853      16
  185     858       5
  185     872      11
  185     890      11
  185     896       1
  185     897      25
  185     932      22
  185     946      25
  185     950      10
  185     972      12
  185     994      21
  186       2      25
  186      10       7
  186      21      12
  186      25       4
  186      27       2
  186      36       5
  186      42       1
  186      50      23
  186      61      25
  186      86       8
  186      96      17
  186     102      12
  186     107      12
  186     125      12
  186     134      10
  186     142       4
  186     147      22
  186     154      22
  186     166      17
  186     171       2
  186     181      20
  186     188      18
  186     200      21
  186     212       5
  186     215       6
  186     217       8
  186     227      24
  186     242       7
  186     245      21
  186     250      19
  186     252      17
  186     283      17
  186     288      17
  186     323      14
  186     344       1
  186     345      23
  186     405      15
  186     410      23
  186     416      23
  186     419      22
  186     432      13
  186     461       8
  186     469       8
  186     471      21
  186     472      24
  186     473      10
  186     493      24
  186     499      21
  186     500      19
  186     504      13
  186     510       8
  186     515       5
  186     541       2
  186     554      12
  186     564      10
  186     568      23
  186     588       1
  186     590      24
  186     591      22
  186     609       9
  186     614      12
  186     616       7
  186     617      20
  186     619      23
  186     633      11
  186     639       9
  186     653      16
  186     658      25
  186     669      23
  186     671      18
  186     677      12
  186     685      10
  186     697       5
  186     699      16
  186     710      17
  186     723      18
  186     742       8
  186     769      13
  186     777      21
  186     778      21
  186     783      13
  186     794      16
  186     816      24
  186     831      12
  186     847      15
  186     851       3
  186     860      23
  186     870       9
  186     885       4
  186     897      18
  186     909       5
  186     915      15
  186     920       7
  186     940       9
  186     942      25
  186     949      15
  186     951      15
  186     988       2
  186     998      23
  187       3      20
  187      11      19
  187      16      19
  187      21      14
  187      25      15
  187      27       7
  187      30      10
  187      38      16
  187      45      17
  187      66       3
  187      73      21
  187      85      10
  187      92       2
  187     100      25
  187     104      18
  187     106      16
  187     123      20
  187     128       5
  187     129      17
  187     133      20
  187     136       1
  187     176      12
  187     177       8
  187     185       1
  187     191      17
  187     214      16
  187     225      13
  187     242       7
  187     244      25
  187     248      15
  187     259      18
  187     261      25
  187     267      25
  187     270      15
  187     276      12
  187     277      10
  187     284       3
  187     301      15
  187     323      25
  187     343      10
  187     394      11
  187     409      15
  187     411      21
  187     419      23
  187     420       3
  187     438       9
  187     444      10
  187     465       3
  187     467      21
  187     472      20
  187     473      17
  187     483       1
  187     500      10
  187     504       4
  187     518      24
  187     529      23
  187     530      21
  187     532      23
  187     548      11
  187     549      23
  187     550      11
  187     560      14
  187     563      10
  187     579      11
  187     580       5
  187     586      17
  187     594      17
  187     595       8
  187     605      18
  187     617      18
  187     630      14
  187     646       9
  187     647      13
  187     654       3
  187     664       1
  187     670      11
  187     685      11
  187     694       2
  187     702      19
  187     706       7
  187     727      16
  187     734      10
  187     742      16
  187     744       4
  187     760      19
  187     806      12
  187     809      21
  187     822       4
  187     823       8
  187     844      21
  187     859       5
  187     865      17
  187     880      15
  187     891      23
  187     897      14
  187     910      10
  187     913       3
  187     922       9
  187     923      12
  187     928       5
  187     930      24
  187     935       5
  187     936       5
  187     938       9
  187     943      14
  187     954       7
  187     956       7
  187     993      15
  187     995       8
  188      19      12
  188      23      22
  188      27      14
  188      29       7
  188      48      22
  188      51      11
  188      56      22
  188      73       3
  188      85      16
  188      87      25
  188      90      21
  188      98      24
  188     101      19
  188     118       7
  188     119      22
  188     126       2
  188     158       3
  188     163      23
  188     170       6
  188     176      13
  188     187      25
  188     246       6
  188     255      25
  188     273      17
  188     274      14
  188     278      12
  188     279      25
  188     292      18
  188     304       4
  188     316      16
  188     321       9
  188     324      20
  188     334       1
  188     335      18
  188     346      19
  188     359      24
  188     362       2
  188     371      16
  188     378      23
  188     387       7
  188     406      24
  188     413      16
  188     424      25
  188     425       4
  188     427      24
  188     460      21
  188     473       9
  188     475      15
  188     480      11
  188     483       2
  188     490       2
  188     495      19
  188     498       7
  188     505       4
  188     507      16
  188     528       8
  188     531      20
  188     532      25
  188     541      10
  188     542      25
  188     560       8
  188     563      17
  188     571       8
  188     584      11
  188     592       7
  188     595      20
  188     604      24
  188     616      12
  188     618       4
  188     627      20
  188     644      22
  188     650      20
  188     655      25
  188     669      14
  188     670      22
  188     672       9
  188     694      13
  188     716       2
  188     722       7
  188     724      11
  188     726      10
  188     728      25
  188     760      11
  188     765      22
  188     766       7
  188     774      11
  188     788      21
  188     796       2
  188     799       1
  188     811      15
  188     826      13
  188     849       5
  188     855      10
  188     887       7
  188     894      17
  188     904      16
  188     929       8
  188     937      20
  188     939      11
  188     941      17
  188     988       8
  188     991      14
  188     998       7
  189       9      12
  189      10      14
  189      25      17
  189      28      18
  189      29      17
  189      30      12
  189      40      14
  189     111       4
  189     129       4
  189     132      25
  189     137       7
  189     138       4
  189     145      21
  189     153       2
  189     175      10
  189     182      22
  189     183      13
  189     204      12
  189     212      23
  189     214       2
  189     219      24
  189     225       2
  189     230      24
  189     240      16
  189     263      24
  189     271       5
  189     273       2
  189     278      18
  189     282      18
  189     290      25
  189     292       9
  189     296       7
  189     297      25
  189     302      15
  189     308       9
  189     321      11
  189     329      23
  189     341       5
  189     344       6
  189     352      12
  189     353      10
  189     369      21
  189     371      23
  189     375      14
  189     388      16
  189     389       7
  189     396       6
  189     406      24
  189     418      16
  189     430      16
  189     434       6
  189     435      23
  189     438       4
  189     444      23
  189     446      23
  189     453       6
  189     456       2
  189     457       2
  189     484       6
  189     493      20
  189     498      24
  189     510       4
  189     513      13
  189     517      25
  189     523       2
  189     526      25
  189     549      13
  189     565      18
  189     600      11
  189     601      18
  189     610       2
  189     611       3
  189     638      23
  189     642       9
  189     643       7
  189     653       7
  189     656      10
  189     662      20
  189     667      18
  189     680       6
  189     684       1
  189     702      12
  189     709       3
  189     711      19
  189     721       4
  189     724       4
  189     735      19
  189     737       5
  189     741      11
  189     742      21
  189     744       9
  189     766      18
  189     797      13
  189     831       2
  189     847       6
  189     866      15
  189     871      13
  189     895      23
  189     902       9
  189     918      18
  189     942       6
  189     944       6
  189     957      25
  189     974      13
  189     984      18
  189     991      24
  189     997      20
  190      15      19
  190      37      15
  190      45      22
  190      86      22
  190      88       7
  190     123      17
  190     129      14
  190     132       2
  190     139      22
  190     142      10
  190     160      21
  190     161      13
  190     165      24
  190     193      11
  190     215      17
  190     230       9
  190     244      24
  190     249      14
  190     253       1
  190     262      13
  190     268       4
  190     277       1
  190     279      13
  190     305       4
  190     308      21
  190     323      10
  190     332       3
  190     335       1
  190     341      13
  190     363      21
  190     367       4
  190     368      25
  190     372      17
  190     378      22
  190     381      10
  190     387      13
  190     400       4
  190     407       4
  190     411      18
  190     413      10
  190     425       8
  190     428      17
  190     431      15
  190     442       7
  190     447       5
  190     465      24
  190     495      20
  190     496      18
  190     506       8
  190     511       3
  190     528      13
  190     536       4
  190     539       5
  190     541      10
  190     543       4
  190     545      23
  190     587      13
  190     589      14
  190     592      10
  190     604      22
  190     606      19
  190     609      12
  190     630       6
  190     642      13
  190     647       7
  190     659      14
  190     666      25
  190     677       8
  190     689      25
  190     691       9
  190     694      20
  190     710      14
  190     711       4
  190     712      11
  190     714      23
  190     726      22
  190     731       2
  190     733       5
  190     734       5
  190     735       1
  190     740       1
  190     747      20
  190     749      25
  190     776       7
  190     779      19
  190     781       2
  190     793       3
  190     825      11
  190     829      22
  190     834      11
  190     842       1
  190     848       5
  190     849       8
  190     869       9
  190     894      23
  190     906      11
  190     907      12
  190     913      17
  190     925       7
  190     934      18
  190     940      14
  190     953       5
  190     964      10
  190     978      15
  190     982       8
  190     991       2
  190    1000      25
  191      10      23
  191      27      11
  191      36      16
  191      37      15
  191      64      16
  191      70      22
  191     104      10
  191     114       6
  191     117      11
  191     149      14
  191     160       6
  191     168       1
  191     170      17
  191     190      14
  191     202      17
  191     208       4
  191     211      13
  191     222       8
  191     227       9
  191     232      22
  191     245      12
  191     257      16
  191     260       6
  191     267       8
  191     290      12
  191     293      15
  191     301       3
  191     315      15
  191     334      17
  191     361      11
  191     365       5
  191     381      19
  191     392       1
  191     409      23
  191     410      17
  191     419      22
  191     424       9
  191     433       9
  191     434      18
  191     443      21
  191     457      23
  191     465      10
  191     468      17
  191     469      15
  191     472       3
  191     488      11
  191     491      19
  191     495       1
  191     510       3
  191     514      24
  191     516      25
  191     527       8
  191     531       9
  191     539      17
  191     556      22
  191     567       1
  191     569      17
  191     571       1
  191     625      22
  191     626      21
  191     657       6
  191     659       6
  191     669      16
  191     671      11
  191     673       9
  191     696      21
  191     720      13
  191     730      21
  191     782       3
  191     816      11
  191     824      18
  191     843      10
  191     855      23
  191     859      17
  191     863      20
  191     871      16
  191     885      15
  191     893      24
  191     896      20
  191     905      15
  191     919       3
  191     926      23
  191     933      17
  191     952       3
  191     955      19
  191     958      10
  191     976       8
  191     977      10
  191     986       4
  191     999      15
  192      11       7
  192      38      13
  192      40      18
  192      41       1
  192      47       8
